iucn_id,sci_name,vuln,mp_particles_ml,log_mp_particles_ml,distance_km,log_toxic_pressure,eco_risk_score,eco_risk_index,eco_risk_class,geometry
43877,Lampyris noctiluca,1,4.965411595304024e-07,-6.304043871289266,252.19471607151283,-7.719017219260084,1.9097775366553926e-08,0.00013157618816826092,high,POINT (-401586.955468 7015154.686429)
43878,Lampyris noctiluca,1,5.181242986298444e-07,-6.2855652017929735,214.75631332448307,-7.700538549763792,1.992789610114785e-08,0.00013729540623690133,high,POINT (-373058.552965 6819138.187428)
43879,Lampyris noctiluca,1,0.0,-12.0,227.53100640488861,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-106087.920004 6780358.550548)
43880,Lampyris noctiluca,1,0.0,-12.0,102.25983452942087,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-22008.531247 6680707.493018)
43881,Lampyris noctiluca,1,4.911076039836748e-07,-6.308822457173833,257.09544106625685,-7.723795805144651,1.8888792460910557e-08,0.00013013637494569734,high,POINT (45497.723041 6854131.642219)
43882,Lampyris noctiluca,1,0.0,-12.0,10.288649874514244,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-571942.066536 6513911.874361)
43883,Lampyris noctiluca,1,0.0,-12.0,82.83673244754691,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-520541.293537 6565559.660241)
43884,Lampyris noctiluca,1,4.7012012668175073e-07,-6.327790231698067,219.61765939885328,-7.742763579668885,1.8081581795451958e-08,0.00012457499859319795,high,POINT (-382785.316112 6834282.6944)
43885,Lampyris noctiluca,1,2.528746314774734e-10,-9.59538069400532,416.0192708879507,-11.010354041976138,9.764408902979724e-12,6.700810085054473e-08,medium,POINT (-153441.672915 6976228.930228)
43886,Lampyris noctiluca,1,3.971123849513719e-06,-5.401086458792948,112.92685097843018,-6.816059806763766,1.5273557113514297e-07,0.001052290084788215,high,POINT (-467599.302189 6763391.931897)
43887,Lampyris noctiluca,1,4.0524189242010524e-07,-6.39228459353015,227.0428642329524,-7.807257941500969,1.558626509308097e-08,0.00010738320976483972,high,POINT (-447041.263907 6878748.517537)
43888,Lampyris noctiluca,1,4.95692496449157e-10,-9.303912400857083,382.3661744142708,-10.718885748827901,1.910355755573681e-11,1.313513047902647e-07,medium,POINT (-174330.330084 7002675.713523)
43889,Lampyris noctiluca,1,4.2554063818392173e-10,-9.370039585602523,132.30771489310115,-10.785012933573341,1.640540916092003e-11,1.1276208227306319e-07,medium,POINT (-262816.078245 6679713.684057)
43890,Lampyris noctiluca,1,1.8999460298992125e-06,-5.72125850691199,185.09899707004658,-7.1362318548828085,7.307488576535429e-08,0.0005034580750082869,high,POINT (-475108.46976 7022512.598383)
43891,Lampyris noctiluca,1,3.6801107435836123e-06,-5.434138994129482,116.73216573166151,-6.8491123421003,1.4154275936860037e-07,0.0009751758426949664,high,POINT (-417221.555311 6715857.511989)
43892,Lampyris noctiluca,1,2.107996092911544e-09,-8.67592422482596,309.9893099856523,-10.090897572796779,8.11152343427517e-11,5.585883169105258e-07,medium,POINT (-299578.449524 7006784.778894)
43893,Lampyris noctiluca,1,2.7344655238794765e-10,-9.561542220478266,154.42042831651614,-10.976515568449084,1.0555636630305654e-11,7.245936080099684e-08,medium,POINT (-195858.963006 6683614.606174)
43894,Lampyris noctiluca,1,4.094439793232094e-10,-9.386746110483804,391.92395823048975,-10.801719458454622,1.5786306897046492e-11,1.0849670170090608e-07,medium,POINT (-174740.653727 6989687.493329)
43895,Lampyris noctiluca,1,4.847250881869612e-10,-9.313609464202962,383.4848677083032,-10.72858281217378,1.8681734161036985e-11,1.284451010536208e-07,medium,POINT (-174339.346963 7001175.91469)
43896,Lampyris noctiluca,1,2.539920692319981e-10,-9.593473326790916,415.7988106440029,-11.008446674761734,9.807387278153773e-12,6.730420560930186e-08,medium,POINT (-153773.071039 6976231.702473)
43897,Lampyris noctiluca,1,2.5350171112553274e-10,-9.594309293366992,415.89543414522507,-11.00928264133781,9.788527350982035e-12,6.717426784030177e-08,medium,POINT (-153440.225761 6976394.896954)
43898,Lampyris noctiluca,1,4.921587845460843e-10,-9.307013226464303,382.72389293362704,-10.721986574435121,1.8967645559464765e-11,1.304149225118431e-07,medium,POINT (-132104.509517 7045929.211146)
43899,Lampyris noctiluca,1,0.0,-12.0,381.9017071397902,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-79081.143621 6954663.189021)
43900,Lampyris noctiluca,1,4.767888976766953e-09,-8.321582788142507,269.18101662575106,-9.736556136113325,1.8341880679872919e-10,1.2634212595100201e-06,medium,POINT (-334267.050008 7036615.114628)
43901,Lampyris noctiluca,1,9.236356173498517e-08,-7.034494626129389,120.98957147902792,-8.449467974100207,3.552483143653276e-09,2.44750010054083e-05,high,POINT (-322807.153709 7228721.74616)
43902,Lampyris noctiluca,1,0.0,-12.0,185.40502679897435,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-94784.984187 6737969.457331)
43903,Lampyris noctiluca,1,2.54481820454306e-10,-9.592639997906089,415.70249274377403,-11.007613345876907,9.82622386362713e-12,6.743398256282345e-08,medium,POINT (-154105.916316 6976068.511325)
43904,Lampyris noctiluca,1,9.669938542472385e-07,-6.014575836959372,218.86842804432237,-7.42954918493019,3.719210977873996e-08,0.0002562393124556201,high,POINT (-505255.791618 6946477.184476)
43905,Lampyris noctiluca,1,0.0,-12.0,375.3947008449366,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-134058.16658 6930644.029105)
43906,Lampyris noctiluca,1,0.0,-12.0,333.831929105746,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-67422.096752 6908017.189512)
43907,Lampyris noctiluca,1,0.0,-12.0,341.2031795092247,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-62319.879211 6916653.228589)
43908,Lampyris noctiluca,1,0.0,-12.0,350.0668010022601,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-50729.961747 6927800.378325)
43909,Lampyris noctiluca,1,0.0,-12.0,378.776355043777,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-137660.576622 6932830.965796)
43910,Lampyris noctiluca,1,0.0,-12.0,341.0422758629386,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-62323.218796 6916488.312074)
43911,Lampyris noctiluca,1,2.1589278970296284e-06,-5.66576166064686,178.7096833672408,-7.080735008617678,8.303572680883182e-08,0.0005720845045150491,high,POINT (-472284.294279 7038830.339492)
43912,Lampyris noctiluca,1,0.0,-12.0,340.77309135471194,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-61833.190398 6916313.493262)
43913,Lampyris noctiluca,1,1.1409829886334064e-08,-7.942682769083183,145.82267686147904,-9.357656117054,4.388780725513109e-10,3.0234390347659012e-06,medium,POINT (162138.508133 6944525.827388)
43914,Lampyris noctiluca,1,2.095043721108943e-06,-5.67880670208979,180.21154997164655,-7.093780050060608,8.057864311957462e-08,0.0005551561266946402,high,POINT (-474737.775856 7031889.289848)
43915,Lampyris noctiluca,1,7.79842673169847e-08,-7.107987434838656,96.75652752243272,-8.522960782809474,2.9994333583455696e-09,2.0664697042169983e-05,high,POINT (-337711.052414 7253421.081168)
43916,Lampyris noctiluca,1,1.4687946714140585e-10,-9.830092123002663,185.4951224597249,-11.245065470973481,5.687671813131002e-12,3.8920923342847796e-08,low,POINT (-308064.779585 6728851.484494)
43917,Lampyris noctiluca,1,0.0,-12.0,172.04429263659983,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-91792.382316 6723897.231171)
43918,Lampyris noctiluca,1,0.0,-12.0,196.12071582304017,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-77499.404976 6759811.536697)
43919,Lampyris noctiluca,1,0.0,-12.0,196.2658415213967,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-77496.510669 6759973.282658)
43920,Lampyris noctiluca,1,0.0,-12.0,200.32437887721588,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-71718.917777 6766988.853399)
43921,Lampyris noctiluca,1,0.0,-12.0,334.0346972219671,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-66922.940156 6908337.148685)
43922,Lampyris noctiluca,1,9.37328051351364e-11,-10.023499602601136,385.911791733238,-11.438472950571954,3.643569428274479e-12,2.4837830599307097e-08,low,POINT (-61118.073989 7092029.407441)
43923,Lampyris noctiluca,1,0.0,-12.0,350.03668483612284,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-50565.2089 6927796.887999)
43924,Lampyris noctiluca,1,5.4296160257615845e-09,-8.265150903115703,182.9530186930728,-9.680124251086522,2.0886984714467624e-10,1.4387693067834578e-06,medium,POINT (122668.846838 6963736.61735)
43925,Lampyris noctiluca,1,1.4217494785722944e-06,-5.847176616888862,199.59586406998037,-7.26214996485968,5.4682710714319005e-08,0.0003767429413055561,high,POINT (-501717.612922 6972970.175244)
43926,Lampyris noctiluca,1,2.0172720206662191e-10,-9.69308797348356,347.5883885472673,-11.108061321454379,7.797200079485456e-12,5.34547756783685e-08,low,POINT (-32645.219912 7052050.139495)
43927,Lampyris noctiluca,1,7.019610470307479e-06,-5.15368692504557,84.44392158942007,-6.5686602730163886,2.6998505655028767e-07,0.001860094717993908,high,POINT (-472964.901645 6733176.961469)
43928,Lampyris noctiluca,1,7.078815023705695e-06,-5.150039374707129,84.02398177808473,-6.565012722677947,2.722621547579112e-07,0.0018757830638819072,high,POINT (-473442.128302 6733001.043404)
43929,Lampyris noctiluca,1,3.566606482273042e-07,-6.447743587770498,268.7387968159701,-7.862716935741316,1.3717755701050151e-08,9.450988636622048e-05,high,POINT (-440048.173496 6935283.27206)
43930,Lampyris noctiluca,1,9.252071514174162e-06,-5.033760972055516,70.63693428981287,-6.448734320026334,3.558489428528523e-07,0.0024516644373378483,high,POINT (-548281.108768 6730018.546936)
43931,Lampyris noctiluca,1,9.290166847009994e-06,-5.031976439464729,70.43148236057694,-6.446949787435547,3.5731414796192267e-07,0.002461759146679326,high,POINT (-548114.129531 6729864.028365)
43932,Lampyris noctiluca,1,9.262011381770181e-06,-5.033294642762243,70.58324614005728,-6.448267990733061,3.5623124545269895e-07,0.0024542983577371513,high,POINT (-548120.586062 6730024.820954)
43933,Lampyris noctiluca,1,9.291446572665902e-06,-5.031916619284509,70.42459530707394,-6.446889967255327,3.573633681794578e-07,0.002462098255372481,high,POINT (-547638.906625 6730044.180811)
43934,Lampyris noctiluca,1,2.0086352068081916e-06,-5.697098713168296,182.31749659983225,-7.112072061139115,7.725523872339196e-08,0.0005322591266801246,high,POINT (-487079.211202 7011433.910505)
43935,Lampyris noctiluca,1,1.919454359248469e-06,-5.716821983810968,184.58822320472234,-7.131795331781786,7.38252061249411e-08,0.0005086274986583501,high,POINT (-486486.657553 7008616.679214)
43936,Lampyris noctiluca,1,2.9922863901176205e-10,-9.52254788247405,407.6035647886637,-10.937521230444869,1.1547255346606217e-11,7.929123891598265e-08,medium,POINT (-121905.41777 7019538.143082)
43937,Lampyris noctiluca,1,2.718448427380761e-10,-9.564084250755906,412.40238917434004,-10.979057598726724,1.0494032413002915e-11,7.203493103070007e-08,medium,POINT (-114896.63131 7020281.466938)
43938,Lampyris noctiluca,1,0.0,-12.0,139.00886764850398,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-87615.229743 6685104.294474)
43939,Lampyris noctiluca,1,1.921568345786659e-06,-5.716343938054142,184.533186124393,-7.13131728602496,7.390651329948689e-08,0.0005091876743561658,high,POINT (-485688.274165 7009644.419893)
43940,Lampyris noctiluca,1,3.0095771725061914e-10,-9.520053866481131,407.3154737642025,-10.93502721445195,1.1613758355793021e-11,7.974941951057555e-08,medium,POINT (-120546.874705 7021525.574613)
43941,Lampyris noctiluca,1,2.9419145354985185e-10,-9.529896220459664,408.4524248983119,-10.944869568430482,1.1353517444225083e-11,7.795645800315473e-08,medium,POINT (-118200.705117 7022497.541169)
43942,Lampyris noctiluca,1,1.1593181207301506e-06,-5.93579700122747,209.79867082650892,-7.350770349198288,4.458919695115958e-08,0.0003072024469116042,high,POINT (-499022.67937 6962108.142028)
43943,Lampyris noctiluca,1,1.942371866338276e-06,-5.711667397368566,183.9947792022355,-7.126640745339384,7.470664870531822e-08,0.0005147003048443417,high,POINT (-486996.500821 7008933.449728)
43944,Lampyris noctiluca,1,3.0108163267830405e-10,-9.519875680118844,407.294891151214,-10.934849028089662,1.16185243337809e-11,7.978225529733173e-08,medium,POINT (-121730.423531 7020204.158025)
43945,Lampyris noctiluca,1,2.2653162428434308e-10,-9.642958232863183,341.7899757030025,-11.057931580834001,8.751216318628584e-12,6.002758693979639e-08,medium,POINT (-31344.674301 7029574.222506)
43946,Lampyris noctiluca,1,0.0,-12.0,53.80120068486486,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (7104.298583 6636154.835216)
43947,Lampyris noctiluca,1,6.549382622503207e-07,-6.183798973737401,238.35098628746678,-7.5987723217082195,2.5189971625012314e-08,0.00017354911748693755,high,POINT (-459700.293761 6958564.687866)
43948,Lampyris noctiluca,1,2.9773086677319285e-10,-9.524719901009233,407.85446545561615,-10.939693248980051,1.1489648722045869e-11,7.889435104855685e-08,medium,POINT (-118696.410809 7022838.287303)
43949,Lampyris noctiluca,1,1.175129457475327e-08,-7.929877331361221,144.34826903616624,-9.344850679332039,4.5201132979820335e-10,3.1139222127138333e-06,high,POINT (163496.494601 6945288.160611)
43950,Lampyris noctiluca,1,2.9847328902668064e-10,-9.523641907650774,407.72994055420276,-10.938615255621592,1.1518203424103086e-11,7.909108215181036e-08,medium,POINT (-121738.772493 7019536.099037)
43951,Lampyris noctiluca,1,2.970921010836984e-10,-9.525649531854699,407.9618530262977,-10.940622879825517,1.1465080810911476e-11,7.872508742772065e-08,medium,POINT (-118698.525879 7022671.351478)
43952,Lampyris noctiluca,1,0.0,-12.0,336.5192708358107,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-46072.576891 6914827.045188)
43953,Lampyris noctiluca,1,2.997744505236795e-10,-9.521759057933608,407.512444780685,-10.936732405904426,1.1568248097064604e-11,7.943587103120237e-08,medium,POINT (-121734.542352 7019870.028613)
43954,Lampyris noctiluca,1,3.008488009611173e-10,-9.520210544962088,407.33357198803276,-10.935183892932907,1.1609569267735286e-11,7.972055827736873e-08,medium,POINT (-122407.357354 7019377.40842)
43955,Lampyris noctiluca,1,2.760446677222392e-10,-9.557450204288028,64.35962933931339,-10.972423552258846,1.0655564143163025e-11,7.31478235911327e-08,medium,POINT (-629890.206705 6453198.393939)
43956,Lampyris noctiluca,1,3.8351810650034073e-10,-9.415083204970381,47.91842227341984,-10.8300565529412,1.478915794232079e-11,1.016267223336483e-07,medium,POINT (-626003.709323 6475718.315738)
43957,Lampyris noctiluca,1,3.9732084467972613e-10,-9.39976696576615,46.15055758470537,-10.814740313736968,1.5320032487681795e-11,1.0528424727608352e-07,medium,POINT (-623632.604169 6475051.832382)
43958,Lampyris noctiluca,1,8.996509956143854e-08,-7.045921107748705,19.033974852099615,-8.460894455719522,3.4602345985168734e-09,2.3839443400154663e-05,high,POINT (-618294.055349 7564479.181738)
43959,Lampyris noctiluca,1,9.117007604459286e-08,-7.040142919419203,18.36872899106558,-8.455116267390022,3.5065798478689574e-09,2.4158744649291327e-05,high,POINT (-618198.431906 7566096.49117)
43960,Lampyris noctiluca,1,9.00365638090649e-08,-7.04557626443333,18.99427285710521,-8.460549612404147,3.462983223425579e-09,2.3858380386772005e-05,high,POINT (-618134.08924 7564845.771289)
43961,Lampyris noctiluca,1,0.0,-12.0,52.69385042009995,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-616923.267139 7705919.451208)
43962,Lampyris noctiluca,1,7.187036908141664e-08,-7.14344408216647,30.261862132211586,-8.558417430137288,2.7642834262083307e-09,1.9044602898422635e-05,high,POINT (-605973.659386 7564747.149012)
43963,Lampyris noctiluca,1,5.510730935983946e-10,-9.258003418566245,29.794391118442825,-10.672976766537063,2.123358052301513e-11,1.4602635786797926e-07,medium,POINT (-604858.238088 6477035.277258)
43964,Lampyris noctiluca,1,5.756376500138354e-10,-9.239097004924854,27.613844803854068,-10.654070352895673,2.2178371154378257e-11,1.525356081791613e-07,medium,POINT (-604357.523018 6479717.12235)
43965,Lampyris noctiluca,1,5.94697696142161e-10,-9.224974079529629,25.985103813017176,-10.639947427500447,2.2911449851621545e-11,1.5758624329317293e-07,medium,POINT (-603325.034741 6481016.284066)
43966,Lampyris noctiluca,1,6.020442661359138e-10,-9.219650807539846,25.371215229470664,-10.634624155510664,2.3194010235996636e-11,1.595329775312841e-07,medium,POINT (-602546.466223 6481052.109101)
43967,Lampyris noctiluca,1,6.208852653659454e-10,-9.206289733017755,23.830448599165862,-10.621263080988573,2.3918664052536316e-11,1.6452556840192454e-07,medium,POINT (-602002.113913 6482798.332176)
43968,Lampyris noctiluca,1,6.10580836002477e-10,-9.21354613174365,24.66722923461378,-10.628519479714468,2.3522339846249067e-11,1.6179504443453275e-07,medium,POINT (-601775.133471 6481243.932182)
43969,Lampyris noctiluca,1,6.22332761732809e-10,-9.205280046434074,23.71401712943157,-10.620253394404893,2.3974336989723368e-11,1.6490913389429865e-07,medium,POINT (-601350.672253 6482202.24442)
43970,Lampyris noctiluca,1,6.274808691815944e-10,-9.201707937604626,23.302104790047807,-10.616681285575444,2.4172341122369006e-11,1.6627330752097762e-07,medium,POINT (-601216.309627 6482677.789238)
43971,Lampyris noctiluca,1,6.377814969120467e-10,-9.194647672222626,22.487976781327585,-10.609621020193444,2.456851911200176e-11,1.690028241108911e-07,medium,POINT (-600947.473057 6483629.134578)
43972,Lampyris noctiluca,1,6.405713631208752e-10,-9.192755029256531,22.26973730103334,-10.60772837722735,2.4675821658495212e-11,1.69742098094954e-07,medium,POINT (-600798.861537 6483792.486792)
43973,Lampyris noctiluca,1,6.433713913698731e-10,-9.19086374951602,22.05165649656523,-10.605837097486837,2.4783515052687444e-11,1.7048406487191774e-07,medium,POINT (-600650.250016 6483955.668253)
43974,Lampyris noctiluca,1,7.053429586711658e-09,-8.151538097056159,44.865406851004614,-9.566511445026977,2.713242148735252e-10,1.869056292152007e-06,medium,POINT (-600224.564284 7666548.520174)
43975,Lampyris noctiluca,1,6.657015706804374e-10,-9.17606852172003,20.3456900468208,-10.591041869690848,2.5642368103093683e-11,1.7640123773544478e-07,medium,POINT (-599623.661672 6485411.22181)
43976,Lampyris noctiluca,1,5.408705435398526e-10,-9.266104456896457,30.72876599121024,-10.681077804867275,2.0841174751532747e-11,1.4332283043519122e-07,medium,POINT (-596747.054711 6470059.166062)
43977,Lampyris noctiluca,1,2.747512084277691e-06,-5.561060230691162,131.34451770795923,-6.97603357866198,1.0567358016452647e-07,0.0007280507568343035,high,POINT (-594037.649624 6774285.171604)
43978,Lampyris noctiluca,1,7.317941111007598e-10,-9.13501802941488,15.612803678619967,-10.549991377385698,2.8184388888490732e-11,1.9391480004131116e-07,medium,POINT (-593880.466503 6486140.834484)
43979,Lampyris noctiluca,1,7.511022130847418e-10,-9.123723133394881,14.3106766918164,-10.5386964813657,2.8927008195566976e-11,1.9903116635064003e-07,medium,POINT (-592498.991623 6486672.467232)
43980,Lampyris noctiluca,1,4.165291235443142e-06,-5.38035452323965,110.53999810380188,-6.7953278712104686,1.6020354751704368e-07,0.0011037416191007987,high,POINT (-588382.508173 6752848.36123)
43981,Lampyris noctiluca,1,3.543165137293498e-10,-9.449384607723534,51.87823293717345,-10.864357955694352,1.366601975882111e-11,9.388872480513993e-08,medium,POINT (-585255.209718 6445919.092949)
43982,Lampyris noctiluca,1,4.397703888898876e-06,-5.356773917636205,107.82517992209578,-6.771747265607023,1.691424957268799e-07,0.0011653275932679717,high,POINT (-584176.301213 6752552.299186)
43983,Lampyris noctiluca,1,4.437088820899153e-06,-5.35290177968416,107.37938346485629,-6.767875127654978,1.7065730080381343e-07,0.0011757640276388159,high,POINT (-583840.116351 6752243.845293)
43984,Lampyris noctiluca,1,4.449165204687499e-06,-5.351721370284681,107.24348377992624,-6.766694718255499,1.7112177710336526e-07,0.0011789640937667285,high,POINT (-583832.991903 6752082.612691)
43985,Lampyris noctiluca,1,4.444789828780278e-06,-5.352148672048991,107.29267872462434,-6.7671220200198094,1.7095349341462588e-07,0.0011778046827639827,high,POINT (-583679.148367 6752251.035227)
43986,Lampyris noctiluca,1,0.0,-12.0,20.098100165062732,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-582591.445623 7527283.358281)
43987,Lampyris noctiluca,1,5.39695273689165e-10,-9.267047426650908,30.837530334426013,-10.682020774621726,2.079597206496789e-11,1.4301140101176008e-07,medium,POINT (-581966.943279 6466964.795241)
43988,Lampyris noctiluca,1,3.267848364580418e-10,-9.484411141048984,55.92266585699986,-10.899384489019802,1.2607109094540075e-11,8.659323060549845e-08,medium,POINT (-580733.078043 6441910.018698)
43989,Lampyris noctiluca,1,0.0,-12.0,0.49063035325239746,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-578350.84094 6502650.915731)
43990,Lampyris noctiluca,1,3.928988037043185e-10,-9.404615338168776,46.71015986032401,-10.819588686139594,1.5149953988627646e-11,1.0411247070872243e-07,medium,POINT (-576330.058224 6451603.249952)
43991,Lampyris noctiluca,1,4.1240179651122075e-10,-9.383627640400519,44.28785853070233,-10.798600988371337,1.5900069096585414e-11,1.0928048025264837e-07,medium,POINT (-574890.029291 6454315.211365)
43992,Lampyris noctiluca,1,0.0,-12.0,4.739727671129631,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-573416.604511 6508039.923401)
43993,Lampyris noctiluca,1,0.0,-12.0,4.644765880483242,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-573410.036661 6507883.246136)
43994,Lampyris noctiluca,1,0.0,-12.0,4.521157106805958,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-572894.961377 6506806.649891)
43995,Lampyris noctiluca,1,0.0,-12.0,5.941112008533883,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-572674.994063 6509013.203351)
43996,Lampyris noctiluca,1,0.0,-12.0,7.773939427280824,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-572617.998484 6511370.627048)
43997,Lampyris noctiluca,1,0.0,-12.0,9.970766475725293,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-572567.459435 6513885.335359)
43998,Lampyris noctiluca,1,0.0,-12.0,9.833795738249346,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-572560.780266 6513728.547463)
43999,Lampyris noctiluca,1,0.0,-12.0,6.921501707359385,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-572245.857426 6509973.334464)
44000,Lampyris noctiluca,1,5.022012103464262e-10,-9.298258322955988,34.43772110865468,-10.713231670926806,1.9353892705631734e-11,1.330760193442208e-07,medium,POINT (-571776.200495 6465370.654186)
44001,Lampyris noctiluca,1,0.0,-12.0,6.506222748029029,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-571724.325612 6508739.598578)
44002,Lampyris noctiluca,1,0.0,-12.0,7.088075333425913,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-571600.983616 6509529.726794)
44003,Lampyris noctiluca,1,0.0,-12.0,10.83470879266087,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-570923.715834 7333131.726476)
44004,Lampyris noctiluca,1,5.362627627731233e-10,-9.269813258970803,31.156550449000324,-10.684786606941621,2.0663952414350915e-11,1.421018355235621e-07,medium,POINT (-562202.167689 6474987.185473)
44005,Lampyris noctiluca,1,6.519545848951966e-10,-9.185117024261393,21.389018727511402,-10.600090372232211,2.5113637880584482e-11,1.727584863668862e-07,medium,POINT (-561411.799304 6490040.730162)
44006,Lampyris noctiluca,1,0.0,-12.0,23.367872128365686,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-560176.152956 6521158.45874)
44007,Lampyris noctiluca,1,4.9483521554580195e-08,-7.305530624392816,3.717644925075519,-8.720503972363634,1.9032508290223137e-09,1.3112413781470192e-05,high,POINT (-557723.784574 7507579.845491)
44008,Lampyris noctiluca,1,8.689713031426605e-09,-8.060944590305033,10.91658578849381,-9.47591793827585,3.342581935164074e-10,2.3026476154212327e-06,medium,POINT (-557688.496296 7564143.88714)
44009,Lampyris noctiluca,1,1.3431866456748566e-07,-6.871860401419382,10.59646660249207,-8.2868337493902,5.1661409449032985e-09,3.559249327962094e-05,high,POINT (-555204.624498 7576977.587347)
44010,Lampyris noctiluca,1,1.5155278028288556e-08,-7.819407436582315,4.763092038683484,-9.234380784553133,5.829337703187904e-10,4.015928338102477e-06,high,POINT (-549924.963688 7507737.859442)
44011,Lampyris noctiluca,1,0.0,-12.0,3.718576367291826,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-549854.832409 7548023.568198)
44012,Lampyris noctiluca,1,9.083327457271491e-06,-5.041754981242486,71.55727870956713,-6.456728329213304,3.493587868181344e-07,0.00240694971559293,high,POINT (-548794.959537 6730803.912314)
44013,Lampyris noctiluca,1,9.24211310331393e-06,-5.034228673976402,70.69078046918574,-6.449202021947221,3.554659270505354e-07,0.002449025603243122,high,POINT (-548441.631473 6730012.093666)
44014,Lampyris noctiluca,1,9.215635848444988e-06,-5.035474647400013,70.83422847630287,-6.450447995370832,3.5444757109403795e-07,0.0024420095156500845,high,POINT (-547972.865098 6730353.22773)
44015,Lampyris noctiluca,1,9.243718274845129e-06,-5.034153252206012,70.68209721603691,-6.449126600176831,3.555276644171198e-07,0.002449450950361638,high,POINT (-547966.408567 6730192.24939)
44016,Lampyris noctiluca,1,9.271878333740371e-06,-5.032832229010779,70.53000878376665,-6.447805576981597,3.566107436053989e-07,0.002456912956555718,high,POINT (-547959.952037 6730031.274235)
44017,Lampyris noctiluca,1,8.73214334838424e-06,-5.058879093715465,73.52876523649914,-6.473852441686283,3.3585170570708576e-07,0.0023138910325295687,high,POINT (-547928.003343 6733257.83843)
44018,Lampyris noctiluca,1,2.062949703065501e-08,-7.685490308862982,2.210527990651952,-9.1004636568338,7.934806550251941e-10,5.466516785212959e-06,high,POINT (-547113.923907 7508390.319266)
44019,Lampyris noctiluca,1,2.0629464780127993e-08,-7.68549098777231,2.210606156765685,-9.100464335743128,7.93479414620307e-10,5.46650823929217e-06,high,POINT (-546914.439379 7507865.222228)
44020,Lampyris noctiluca,1,9.254231130797752e-06,-5.033659610967509,70.6252646620389,-6.448632958938327,3.5593200503068234e-07,0.0024522367043448862,high,POINT (-546855.32873 6730559.205773)
44021,Lampyris noctiluca,1,9.29193565106432e-06,-5.031893759718443,70.42196350198786,-6.446867107689261,3.5738217888708877e-07,0.002462227854037451,high,POINT (-546688.349493 6730404.676935)
44022,Lampyris noctiluca,1,2.084463977950205e-08,-7.680984771276782,1.6917837920038208,-9.0959581192476,8.017553761346941e-10,5.523526485742319e-06,high,POINT (-546582.595977 7508412.668822)
44023,Lampyris noctiluca,1,0.0,-12.0,2.1846090793033666,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-544775.101405 7511867.343471)
44024,Lampyris noctiluca,1,8.555224802247284e-06,-5.067768523425529,74.55219877169041,-6.482741871396347,3.290471462402797e-07,0.00226701018998474,high,POINT (-541455.999468 6736418.587448)
44025,Lampyris noctiluca,1,0.0,-12.0,45.42148110384207,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-537019.695121 6526477.169886)
44026,Lampyris noctiluca,1,0.0,-12.0,44.081069116458124,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-535350.904634 6490598.032672)
44027,Lampyris noctiluca,1,0.0,-12.0,53.82915921829392,-13.414973347970818,3.846153846153844e-14,0.0,very low,POINT (-533643.597604 6536835.797973)
