Source,DOI,Authors,Year,"Technical ""Red Criteria""","Risk Assessment ""Red Criteria""",Species,Organism Group,Environment,Life Stage,In vitro/in vivo,Sex,Estimated Body Length (cm),Estimated Maximum Ingestible Size (mm),Experiment Type,Exposure Route,Particle Mix?,Negative Control,Reference Particle,Exposure Media,Solvent,Detergent,Temperature (Avg),Exposure Duration (days),Acute/Chronic,Number of Doses,Replicates,Sample Size,Dosing Frequency,Chemicals Added,"Added Chemical Dose (mg/L, nominal)",particles/mL water (master),μg/mL water (master),Effect,Direction,Broad Endpoint Category,Specific Endpoint Category,Endpoint,Level of Biological Organization,Target Cell or Tissue,Effect Metric,AF Time,AF NOEC,Polymer,Shape,Density (g/cm^3),"Density, reported or estimated",Charge,Zeta Potential (mV),Zeta Potential Media,Particle Length (μm),Particle Width (μm),Size Category,Particle Surface Area (μm^2),Particle Volume (μm^3),Particle Mass (mg),Weathered or Biofouled?,Size Validated?,Polymer Validated?,Shape Validated,Particle Source,Sodium Azide Present?,Screened for Chemical Contamination?,Particle Cleaning?,Solvent Rinse,Background Contamination Monitored?,Concentration Validated?,Particle Behavior,Uptake Validated?,Organisms Fed?,charge_missing,zeta_media_missing,zeta_missing,zeta_imputed_by_group,zeta_imputed_by_global,effect_metric_missing,af_noec_missing,particle_width_missing,particles_ml_missing,ug_ml_water_missing,estimated_body_length_missing,estimated_max_ingestible_missing,particle_mass_missing,particle_mass_imputed_by_group,particle_mass_imputed_by_global,particle_volume_missing,particle_area_missing,density_reported_flag,density_estimated_flag,density_unknown_flag,Sample Size_num,sample_size_missing,sample_size_outlier,particle_length_missing,shape_missing,density_missing,dosing_frequency_missing,size_validated_missing,size_validated_yes,size_validated_no,size_validated_unknown,shape_validated_missing,shape_validated_yes,shape_validated_no,shape_validated_unknown,effect_missing,effect_yes,effect_no,effect_unknown,uptake_validated_missing,uptake_yes,uptake_no,uptake_unknown,species_missing,concentration_validated_missing,exposure_duration_missing,size_category_missing,replicates_missing
Workshop,10.1016/j.envpol.2019.01.098,Oliviero,2019,Red Criteria Failed,Red Criteria Passed,Paracentrotus lividus,Echinoderm,Marine,early,In Vivo,Not Reported,0.009,0.0080012516187571,Particle Only,water,No,Y,N,artificial_medium,Not Reported,tween20,17.6,1.0,Acute,5,4,88.0,0.0,Not Reported,0.0,,2.7,unknown,decrease,Fitness,Growth,Length,Organism,Not Reported,EC10,10,1.0,Polyvinylchloride,unknown,1.34,estimated,unknown,-13.71,not_reported,12.0,4.0,1µm < 100µm,259.56212700494564,359.41699886111144,4.816187784738893e-07,No,yes,Y,no,lab,No,N,not_cleaned,none,N,no,none,no,No,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,88.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.01.098,Oliviero,2019,Red Criteria Failed,Red Criteria Passed,Paracentrotus lividus,Echinoderm,Marine,early,In Vivo,Not Reported,0.009,0.0080012516187571,Particle Only,water,No,Y,N,artificial_medium,Not Reported,tween20,17.6,1.0,Acute,5,4,88.0,0.0,Not Reported,0.0,,16.6,unknown,decrease,Fitness,Growth,Length,Organism,Not Reported,EC10,10,1.0,Polyvinylchloride,unknown,1.34,estimated,unknown,-13.71,not_reported,12.0,4.0,1µm < 100µm,259.56212700494564,359.41699886111144,4.816187784738893e-07,No,yes,Y,no,lab,No,N,not_cleaned,none,N,no,none,no,No,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,88.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.01.098,Oliviero,2019,Scoring Not Applicable,Scoring Not Applicable,Paracentrotus lividus,Echinoderm,Marine,early,In Vivo,Not Reported,0.009,0.0080012516187571,Leachate,water,No,Y,N,artificial_medium,Not Reported,tween20,17.6,1.0,Acute,5,4,88.0,0.0,Not Reported,0.0,,,no,Not Reported,Fitness,Growth,Length,Organism,Not Reported,NOEC,10,1.0,Polyvinylchloride,unknown,1.34,estimated,unknown,-13.71,not_reported,12.0,4.0,1µm < 100µm,259.56212700494564,359.41699886111144,4.816187784738893e-07,No,yes,Y,no,lab,No,N,not_cleaned,none,N,no,none,no,No,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,88.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.01.098,Oliviero,2019,Scoring Not Applicable,Scoring Not Applicable,Paracentrotus lividus,Echinoderm,Marine,early,In Vivo,Not Reported,0.009,0.0080012516187571,Leachate,water,No,Y,N,artificial_medium,Not Reported,tween20,17.6,1.0,Acute,5,4,88.0,0.0,Not Reported,0.0,,,yes,decrease,Fitness,Growth,Length,Organism,Not Reported,LOEC,10,2.0,Polyvinylchloride,unknown,1.34,estimated,unknown,-13.71,not_reported,12.0,4.0,1µm < 100µm,259.56212700494564,359.41699886111144,4.816187784738893e-07,No,yes,Y,no,lab,No,N,not_cleaned,none,N,no,none,no,No,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,88.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.01.098,Oliviero,2019,Scoring Not Applicable,Scoring Not Applicable,Paracentrotus lividus,Echinoderm,Marine,early,In Vivo,Not Reported,0.009,0.0080012516187571,Leachate,water,No,Y,N,artificial_medium,Not Reported,tween20,17.6,1.0,Acute,5,4,88.0,0.0,Not Reported,0.0,,,yes,decrease,Fitness,Growth,Length,Organism,Not Reported,not_reported,10,not_reported,Polyvinylchloride,unknown,1.34,estimated,unknown,-13.71,not_reported,12.0,4.0,1µm < 100µm,259.56212700494564,359.41699886111144,4.816187784738893e-07,No,yes,Y,no,lab,No,N,not_cleaned,none,N,no,none,no,No,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,88.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.07.115,Parenti,2019,Red Criteria Passed,Red Criteria Failed,Danio rerio,Fish,Freshwater,early,In Vivo,Not Reported,2.5,1.5339661003720364,Particle Only,water,No,Y,N,artificial_medium,Not Reported,tween20,28.0,2.0,Acute,1,1,30.0,0.0,Not Reported,0.0,11776615.22,1.0,no,Not Reported,Stress,Stress,Pglycoprotein Activity,Subcell,whole.body,not_reported,10,1.0,Polystyrene,Sphere,1.07,estimated,positive,0.13,instant_ocean,0.53317,0.53317,100nm < 1µm,0.7047362502350402,0.0531704749437132,5.6892408189773157e-11,No,yes,N,yes,commercial,Yes,N,not_cleaned,none,N,no,Not Evaluated,yes,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.07.115,Parenti,2019,Red Criteria Passed,Red Criteria Failed,Danio rerio,Fish,Freshwater,early,In Vivo,Not Reported,2.5,1.5339661003720364,Particle Only,water,No,Y,N,artificial_medium,Not Reported,tween20,28.0,2.0,Acute,1,1,30.0,0.0,Not Reported,0.0,11776615.22,1.0,no,Not Reported,Metabolism,Detoxification,Glutathione S-Transferase Activity,Subcell,whole.body,not_reported,10,1.0,Polystyrene,Sphere,1.07,estimated,positive,0.13,instant_ocean,0.53317,0.53317,100nm < 1µm,0.7047362502350402,0.0531704749437132,5.6892408189773157e-11,No,yes,N,yes,commercial,Yes,N,not_cleaned,none,N,no,Not Evaluated,yes,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.07.115,Parenti,2019,Red Criteria Passed,Red Criteria Failed,Danio rerio,Fish,Freshwater,early,In Vivo,Not Reported,2.5,1.5339661003720364,Particle Only,water,No,Y,N,artificial_medium,Not Reported,tween20,28.0,2.0,Acute,1,1,30.0,0.0,Not Reported,0.0,11776615.22,1.0,yes,decrease,Immune,Immune Other ,Cyclooxygenase Activity,Subcell,whole.body,not_reported,10,2.0,Polystyrene,Sphere,1.07,estimated,positive,0.13,instant_ocean,0.53317,0.53317,100nm < 1µm,0.7047362502350402,0.0531704749437132,5.6892408189773157e-11,No,yes,N,yes,commercial,Yes,N,not_cleaned,none,N,no,Not Evaluated,yes,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.07.115,Parenti,2019,Red Criteria Passed,Red Criteria Failed,Danio rerio,Fish,Freshwater,early,In Vivo,Not Reported,2.5,1.5339661003720364,Particle Only,water,No,Y,N,artificial_medium,Not Reported,tween20,28.0,2.0,Acute,1,1,30.0,0.0,Not Reported,0.0,11776615.22,1.0,no,Not Reported,Metabolism,Oxidative Stress,Reactive Oxygen Species Production,Subcell,whole.body,not_reported,10,1.0,Polystyrene,Sphere,1.07,estimated,positive,0.13,instant_ocean,0.53317,0.53317,100nm < 1µm,0.7047362502350402,0.0531704749437132,5.6892408189773157e-11,No,yes,N,yes,commercial,Yes,N,not_cleaned,none,N,no,Not Evaluated,yes,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.07.115,Parenti,2019,Red Criteria Passed,Red Criteria Failed,Danio rerio,Fish,Freshwater,early,In Vivo,Not Reported,2.5,1.5339661003720364,Particle Only,water,No,Y,N,artificial_medium,Not Reported,tween20,28.0,2.0,Acute,1,1,30.0,0.0,Not Reported,0.0,11776615.22,1.0,yes,increase,Metabolism,Oxidative Stress,Superoxide Dismutase Activity,Subcell,whole.body,not_reported,10,2.0,Polystyrene,Sphere,1.07,estimated,positive,0.13,instant_ocean,0.53317,0.53317,100nm < 1µm,0.7047362502350402,0.0531704749437132,5.6892408189773157e-11,No,yes,N,yes,commercial,Yes,N,not_cleaned,none,N,no,Not Evaluated,yes,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.07.115,Parenti,2019,Red Criteria Passed,Red Criteria Failed,Danio rerio,Fish,Freshwater,early,In Vivo,Not Reported,2.5,1.5339661003720364,Particle Only,water,No,Y,N,artificial_medium,Not Reported,tween20,28.0,2.0,Acute,1,1,30.0,0.0,Not Reported,0.0,11776615.22,1.0,no,Not Reported,Metabolism,Oxidative Stress,Glutathione Peroxidase Activity,Subcell,whole.body,not_reported,10,1.0,Polystyrene,Sphere,1.07,estimated,positive,0.13,instant_ocean,0.53317,0.53317,100nm < 1µm,0.7047362502350402,0.0531704749437132,5.6892408189773157e-11,No,yes,N,yes,commercial,Yes,N,not_cleaned,none,N,no,Not Evaluated,yes,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.07.115,Parenti,2019,Red Criteria Passed,Red Criteria Failed,Danio rerio,Fish,Freshwater,early,In Vivo,Not Reported,2.5,1.5339661003720364,Particle Only,water,No,Y,N,artificial_medium,Not Reported,tween20,28.0,2.0,Acute,1,1,30.0,0.0,Not Reported,0.0,11776615.22,1.0,no,Not Reported,Metabolism,Oxidative Stress,Catalase Activity,Subcell,whole.body,not_reported,10,1.0,Polystyrene,Sphere,1.07,estimated,positive,0.13,instant_ocean,0.53317,0.53317,100nm < 1µm,0.7047362502350402,0.0531704749437132,5.6892408189773157e-11,No,yes,N,yes,commercial,Yes,N,not_cleaned,none,N,no,Not Evaluated,yes,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.07.115,Parenti,2019,Red Criteria Passed,Red Criteria Failed,Danio rerio,Fish,Freshwater,early,In Vivo,Not Reported,2.5,1.5339661003720364,Particle Only,water,No,Y,N,artificial_medium,Not Reported,tween20,28.0,2.0,Acute,1,1,80.0,0.0,Not Reported,0.0,11776615.22,1.0,no,Not Reported,Metabolism,Oxidative Stress,Protein Carbonylation Content,Subcell,whole.body,not_reported,10,1.0,Polystyrene,Sphere,1.07,estimated,positive,0.13,instant_ocean,0.53317,0.53317,100nm < 1µm,0.7047362502350402,0.0531704749437132,5.6892408189773157e-11,No,yes,N,yes,commercial,Yes,N,not_cleaned,none,N,no,Not Evaluated,yes,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.07.115,Parenti,2019,Red Criteria Passed,Red Criteria Failed,Danio rerio,Fish,Freshwater,early,In Vivo,Not Reported,2.5,1.5339661003720364,Particle Only,water,No,Y,N,artificial_medium,Not Reported,tween20,28.0,2.0,Acute,1,1,72.0,0.0,Not Reported,0.0,11776615.22,1.0,no,Not Reported,"Behavioral, Sensory, Neurological",Locomotion,Light/Dark Activity,Organism,Not Reported,not_reported,10,1.0,Polystyrene,Sphere,1.07,estimated,positive,0.13,instant_ocean,0.53317,0.53317,100nm < 1µm,0.7047362502350402,0.0531704749437132,5.6892408189773157e-11,No,yes,N,yes,commercial,Yes,N,not_cleaned,none,N,no,Not Evaluated,yes,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.07.115,Parenti,2019,Red Criteria Passed,Red Criteria Failed,Danio rerio,Fish,Freshwater,early,In Vivo,Not Reported,2.5,1.5339661003720364,Particle Only,water,No,Y,N,artificial_medium,Not Reported,tween20,28.0,2.0,Acute,1,1,72.0,0.0,Not Reported,0.0,11776615.22,1.0,yes,increase,"Behavioral, Sensory, Neurological",Locomotion,"Turn Angle, Light/Dark Activity",Subcell,whole.body,not_reported,10,2.0,Polystyrene,Sphere,1.07,estimated,positive,0.13,instant_ocean,0.53317,0.53317,100nm < 1µm,0.7047362502350402,0.0531704749437132,5.6892408189773157e-11,No,yes,N,yes,commercial,Yes,N,not_cleaned,none,N,no,Not Evaluated,yes,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.113024,Wang,2019,Red Criteria Passed,Red Criteria Passed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M,4.0,2.3794919391134903,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,27.0,60.0,Chronic,3,3,20.0,0.0,Not Reported,0.0,0.5787,0.002,yes,decrease,Fitness,Body Condition,Hepatic Somatic Index,Tissue,liver,LOEC,1,2.0,Polystyrene,Sphere,1.07,estimated,unknown,-9.1,not_reported,10.0,10.0,1µm < 100µm,267.28048553103594,403.1710572106901,4.313930312154384e-07,No,no,N,yes,commercial,unknown,N,not_cleaned,none,N,yes,none,yes,Yes,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.113024,Wang,2019,Red Criteria Passed,Red Criteria Passed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M,4.0,2.3794919391134903,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,27.0,60.0,Chronic,3,3,20.0,0.0,Not Reported,0.0,5.5013,0.02,yes,decrease,Fitness,Body Condition,Hepatic Somatic Index,Tissue,liver,not_reported,1,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-9.1,not_reported,10.0,10.0,1µm < 100µm,267.28048553103594,403.1710572106901,4.313930312154384e-07,No,no,N,yes,commercial,unknown,N,not_cleaned,none,N,yes,none,yes,Yes,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.113024,Wang,2019,Red Criteria Passed,Red Criteria Passed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M,4.0,2.3794919391134903,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,27.0,60.0,Chronic,3,3,20.0,0.0,Not Reported,0.0,50.0987,0.2,yes,decrease,Fitness,Body Condition,Hepatic Somatic Index,Tissue,liver,not_reported,1,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-9.1,not_reported,10.0,10.0,1µm < 100µm,267.28048553103594,403.1710572106901,4.313930312154384e-07,No,no,N,yes,commercial,unknown,N,not_cleaned,none,N,yes,none,yes,Yes,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.113024,Wang,2019,Red Criteria Passed,Red Criteria Passed,Oryzias melastigma,Fish,Marine,adult,In Vivo,F,4.0,2.3794919391134903,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,27.0,60.0,Chronic,3,3,20.0,0.0,Not Reported,0.0,0.5787,0.002,no,Not Reported,Fitness,Body Condition,Hepatic Somatic Index,Tissue,liver,not_reported,1,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-9.1,not_reported,10.0,10.0,1µm < 100µm,267.28048553103594,403.1710572106901,4.313930312154384e-07,No,no,N,yes,commercial,unknown,N,not_cleaned,none,N,yes,none,yes,Yes,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.113024,Wang,2019,Red Criteria Passed,Red Criteria Passed,Oryzias melastigma,Fish,Marine,adult,In Vivo,F,4.0,2.3794919391134903,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,27.0,60.0,Chronic,3,3,20.0,0.0,Not Reported,0.0,5.5013,0.02,no,Not Reported,Fitness,Body Condition,Hepatic Somatic Index,Tissue,liver,not_reported,1,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-9.1,not_reported,10.0,10.0,1µm < 100µm,267.28048553103594,403.1710572106901,4.313930312154384e-07,No,no,N,yes,commercial,unknown,N,not_cleaned,none,N,yes,none,yes,Yes,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.113024,Wang,2019,Red Criteria Passed,Red Criteria Passed,Oryzias melastigma,Fish,Marine,adult,In Vivo,F,4.0,2.3794919391134903,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,27.0,60.0,Chronic,3,3,20.0,0.0,Not Reported,0.0,50.0987,0.2,no,Not Reported,Fitness,Body Condition,Hepatic Somatic Index,Tissue,liver,HONEC,1,1.0,Polystyrene,Sphere,1.07,estimated,unknown,-9.1,not_reported,10.0,10.0,1µm < 100µm,267.28048553103594,403.1710572106901,4.313930312154384e-07,No,no,N,yes,commercial,unknown,N,not_cleaned,none,N,yes,none,yes,Yes,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.113024,Wang,2019,Red Criteria Passed,Red Criteria Passed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M,4.0,2.3794919391134903,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,27.0,60.0,Chronic,3,3,20.0,0.0,Not Reported,0.0,0.5787,0.002,yes,decrease,Fitness,Reproduction,Gonad Somatic Index,Tissue,testis,LOEC,1,2.0,Polystyrene,Sphere,1.07,estimated,unknown,-9.1,not_reported,10.0,10.0,1µm < 100µm,267.28048553103594,403.1710572106901,4.313930312154384e-07,No,no,N,yes,commercial,unknown,N,not_cleaned,none,N,yes,none,yes,Yes,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.113024,Wang,2019,Red Criteria Passed,Red Criteria Passed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M,4.0,2.3794919391134903,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,27.0,60.0,Chronic,3,3,20.0,0.0,Not Reported,0.0,5.5013,0.02,yes,decrease,Fitness,Reproduction,Gonad Somatic Index,Tissue,testis,not_reported,1,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-9.1,not_reported,10.0,10.0,1µm < 100µm,267.28048553103594,403.1710572106901,4.313930312154384e-07,No,no,N,yes,commercial,unknown,N,not_cleaned,none,N,yes,none,yes,Yes,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.113024,Wang,2019,Red Criteria Passed,Red Criteria Passed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M,4.0,2.3794919391134903,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,27.0,60.0,Chronic,3,3,20.0,0.0,Not Reported,0.0,50.0987,0.2,yes,decrease,Fitness,Reproduction,Gonad Somatic Index,Tissue,testis,not_reported,1,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-9.1,not_reported,10.0,10.0,1µm < 100µm,267.28048553103594,403.1710572106901,4.313930312154384e-07,No,no,N,yes,commercial,unknown,N,not_cleaned,none,N,yes,none,yes,Yes,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.113024,Wang,2019,Red Criteria Passed,Red Criteria Passed,Oryzias melastigma,Fish,Marine,adult,In Vivo,F,4.0,2.3794919391134903,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,27.0,60.0,Chronic,3,3,20.0,0.0,Not Reported,0.0,0.5787,0.002,no,Not Reported,Fitness,Reproduction,Gonad Somatic Index,Tissue,ovary,NOEC,1,1.0,Polystyrene,Sphere,1.07,estimated,unknown,-9.1,not_reported,10.0,10.0,1µm < 100µm,267.28048553103594,403.1710572106901,4.313930312154384e-07,No,no,N,yes,commercial,unknown,N,not_cleaned,none,N,yes,none,yes,Yes,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.113024,Wang,2019,Red Criteria Passed,Red Criteria Passed,Oryzias melastigma,Fish,Marine,adult,In Vivo,F,4.0,2.3794919391134903,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,27.0,60.0,Chronic,3,3,20.0,0.0,Not Reported,0.0,5.5013,0.02,yes,decrease,Fitness,Reproduction,Gonad Somatic Index,Tissue,ovary,LOEC,1,2.0,Polystyrene,Sphere,1.07,estimated,unknown,-9.1,not_reported,10.0,10.0,1µm < 100µm,267.28048553103594,403.1710572106901,4.313930312154384e-07,No,no,N,yes,commercial,unknown,N,not_cleaned,none,N,yes,none,yes,Yes,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.113024,Wang,2019,Red Criteria Passed,Red Criteria Passed,Oryzias melastigma,Fish,Marine,adult,In Vivo,F,4.0,2.3794919391134903,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,27.0,60.0,Chronic,3,3,20.0,0.0,Not Reported,0.0,50.0987,0.2,yes,decrease,Fitness,Reproduction,Gonad Somatic Index,Tissue,ovary,not_reported,1,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-9.1,not_reported,10.0,10.0,1µm < 100µm,267.28048553103594,403.1710572106901,4.313930312154384e-07,No,no,N,yes,commercial,unknown,N,not_cleaned,none,N,yes,none,yes,Yes,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.113024,Wang,2019,Red Criteria Passed,Red Criteria Passed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M,4.0,2.3794919391134903,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,27.0,60.0,Chronic,3,3,20.0,0.0,Not Reported,0.0,0.5787,0.002,yes,increase,Metabolism,Oxidative Stress,Superoxide Dismutase Activity,Subcell,intestine,LOEC,1,2.0,Polystyrene,Sphere,1.07,estimated,unknown,-9.1,not_reported,10.0,10.0,1µm < 100µm,267.28048553103594,403.1710572106901,4.313930312154384e-07,No,no,N,yes,commercial,unknown,N,not_cleaned,none,N,yes,none,yes,Yes,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Workshop,10.1016/j.envpol.2019.113024,Wang,2019,Red Criteria Passed,Red Criteria Passed,Oryzias melastigma,Fish,Marine,adult,In Vivo,M,4.0,2.3794919391134903,Particle Only,water,No,Y,N,seawater,Not Reported,Not Reported,27.0,60.0,Chronic,3,3,20.0,0.0,Not Reported,0.0,5.5013,0.02,yes,increase,Metabolism,Oxidative Stress,Superoxide Dismutase Activity,Subcell,intestine,not_reported,1,not_reported,Polystyrene,Sphere,1.07,estimated,unknown,-9.1,not_reported,10.0,10.0,1µm < 100µm,267.28048553103594,403.1710572106901,4.313930312154384e-07,No,no,N,yes,commercial,unknown,N,not_cleaned,none,N,yes,none,yes,Yes,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,20.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
