iucn_id,sci_name,redlistCategory,vuln,geometry,dist_m,distance_km,log_distance_km,index_right,mp_pieces_m3,mp_effective_m3,mp_particles_ml,log_mp_particles_ml,log_toxic_pressure,toxic_pressure,eco_risk_score,eco_risk_index,eco_risk_class
28513,Platysticta serendibica,VU,2,POINT (8956632.645838 778838.217081),194639.6010116109,194.63960101161092,2.291456768447791,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28514,Platysticta serendibica,VU,2,POINT (8957055.659903 777884.946779),195256.71110368043,195.25671110368043,2.292824516604359,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28515,Platysticta serendibica,VU,2,POINT (8957545.465662 680346.551814),283973.87634830456,283.97387634830454,2.45480504991104,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28516,Platysticta serendibica,VU,2,POINT (8958491.681334 710144.853846),255781.0059331997,255.78100593319968,2.409562895863006,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28517,Platysticta serendibica,VU,2,POINT (8966005.746963 704096.620073),258762.0777549857,258.7620777549857,2.414575749416514,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28518,Platysticta serendibica,VU,2,POINT (8967308.185005 725369.068987),238382.28118769644,238.38228118769644,2.379092001261717,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28519,Platysticta serendibica,VU,2,POINT (8971649.645146 707736.684874),253457.43545168967,253.45743545168966,2.4056151458301005,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28520,Platysticta serendibica,VU,2,POINT (8975089.417411 720338.689656),240421.91984259852,240.42191984259853,2.382776699209979,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28521,Platysticta serendibica,VU,2,POINT (8975634.882916 717784.458672),242661.14669902588,242.6611466990259,2.3867862837212037,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28522,Platysticta serendibica,VU,2,POINT (8975957.70944 720540.344365),239948.62013186907,239.94862013186906,2.3819244435202696,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28523,Platysticta serendibica,VU,2,POINT (8978095.043663 713662.081872),245800.06826864666,245.80006826864667,2.3923452754936694,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28524,Platysticta serendibica,VU,2,POINT (8978863.148149 713393.241542),245820.95106552567,245.82095106552566,2.3923820214307403,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28525,Platysticta serendibica,VU,2,POINT (8980332.565428 742278.48758),217985.0215338008,217.98502153380082,2.340414410330145,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28526,Platysticta serendibica,VU,2,POINT (8980633.128053 743500.109878),216733.55025957388,216.7335502595739,2.337925354029394,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28527,Platysticta serendibica,VU,2,POINT (8980677.655849 789179.51302),174391.12700852644,174.39112700852644,2.244007618740929,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28528,Platysticta serendibica,VU,2,POINT (8981423.496438 826995.730804),140557.50752602489,140.5575075260249,2.150932907192212,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28529,Platysticta serendibica,VU,2,POINT (8981456.892285 826838.571879),140675.16390157747,140.67516390157746,2.151293723741693,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28530,Platysticta serendibica,VU,2,POINT (8986132.310898 822864.861856),141812.8696904742,141.8128696904742,2.1547673459815426,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28531,Platysticta serendibica,VU,2,POINT (9010566.939127 817611.969751),136905.99749450557,136.90599749450558,2.139583153936037,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,7.692307692307688e-14,2.64985461210703e-10,negligible pressure
28532,Aplocheilus werneri,EN,3,POINT (8940079.882835 713259.381931),260384.087128663,260.384087128663,2.4172791445200685,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28533,Aplocheilus werneri,EN,3,POINT (8942310.391472 713682.468982),259036.4937128343,259.0364937128343,2.4150343014551434,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28534,Aplocheilus werneri,EN,3,POINT (8913461.500155 694905.070383),288954.1884370936,288.9541884370936,2.4623293865864917,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28535,Aplocheilus werneri,EN,3,POINT (8940093.909091 686132.583085),285032.22557910974,285.03222557910976,2.456414965306541,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28536,Aplocheilus werneri,EN,3,POINT (8945449.489793 688168.127745),281060.62579619687,281.06062579619686,2.4503424651240966,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28537,Aplocheilus werneri,EN,3,POINT (8936048.447476 707894.724879),266973.32441718155,266.9733244171816,2.4280915640473646,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28538,Aplocheilus werneri,EN,3,POINT (8931555.481508 693792.775171),281620.5055335766,281.6205055335766,2.4512036688961416,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28539,Aplocheilus werneri,EN,3,POINT (8940259.218535 676242.81612),294065.0483563643,294.0650483563643,2.46991776861567,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28540,Aplocheilus werneri,EN,3,POINT (8923709.238519 722599.616124),259805.17069350524,259.80517069350526,2.416316197417997,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28541,Aplocheilus werneri,EN,3,POINT (8963873.533436 678227.311367),283903.5512654642,283.9035512654642,2.4546978626665834,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28542,Aplocheilus werneri,EN,3,POINT (8964132.573891 678539.203346),283525.75876416476,283.5257587641648,2.4541215901783127,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28543,Aplocheilus werneri,EN,3,POINT (8964504.38099 678665.259213),283288.8712134113,283.28887121341126,2.4537598591093506,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28544,Aplocheilus werneri,EN,3,POINT (8965025.912805 678650.145929),283139.4426640881,283.1394426640881,2.453531524262826,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28545,Aplocheilus werneri,EN,3,POINT (8965549.782328 679343.121892),282317.39768722386,282.31739768722383,2.452273244084741,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28546,Aplocheilus werneri,EN,3,POINT (8965956.989026 678541.330396),282952.6671317851,282.9526671317851,2.4532459523122294,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28547,Aplocheilus werneri,EN,3,POINT (8910240.359369 734278.762351),257029.09197812338,257.0290919781234,2.411668674076759,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28548,Aplocheilus werneri,EN,3,POINT (8917144.394188 727550.869441),258931.65029357784,258.93165029357783,2.414859164114178,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28549,Aplocheilus werneri,EN,3,POINT (8923381.959216 710282.290528),270697.40014053404,270.69740014053406,2.4340854826945857,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28550,Aplocheilus werneri,EN,3,POINT (8965778.655201 699817.091922),262868.2089987826,262.8682089987826,2.421387069310286,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28551,Aplocheilus werneri,EN,3,POINT (8966615.109855 703706.418702),258923.627362995,258.923627362995,2.414845759173877,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28552,Aplocheilus werneri,EN,3,POINT (8946376.447193 697130.731861),272444.8399045702,272.4448399045702,2.4368697323472794,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28553,Aplocheilus werneri,EN,3,POINT (8963066.912406 680335.356476),282162.6687128654,282.1626687128654,2.452035996755448,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28554,Aplocheilus werneri,EN,3,POINT (8938955.1107 676596.229939),294245.1377340054,294.2451377340054,2.470182754134227,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28555,Aplocheilus werneri,EN,3,POINT (8933389.13616 721391.783266),256165.2216955945,256.1652216955945,2.4102122354537383,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28556,Aplocheilus werneri,EN,3,POINT (8946368.988787 687791.916218),281055.41243479494,281.05541243479496,2.450334437931336,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28557,Aplocheilus werneri,EN,3,POINT (8924105.090628 710189.657944),270431.3065718623,270.4313065718623,2.433659937234138,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28558,Aplocheilus werneri,EN,3,POINT (8935237.039707 702730.254771),271971.22690616467,271.97122690616465,2.436116871749767,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28559,Aplocheilus werneri,EN,3,POINT (8924112.549034 700863.650075),278649.03128653485,278.64903128653486,2.4466133192564676,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28560,Aplocheilus werneri,EN,3,POINT (8925964.126124 680335.356476),296172.43133589363,296.17243133589363,2.4730085174908223,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28561,Aplocheilus werneri,EN,3,POINT (8933120.522229 671840.932846),300919.8455379364,300.9198455379364,2.479891660636042,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28562,Aplocheilus werneri,EN,3,POINT (8938955.1107 706432.507327),267024.7512156635,267.0247512156635,2.428174901566235,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28563,Aplocheilus werneri,EN,3,POINT (8940085.33749 671771.979304),298260.98574067827,298.2609857406783,2.476050102132696,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28564,Aplocheilus werneri,EN,3,POINT (8940647.16696 680145.036036),290317.4994463022,290.3174994463022,2.46436657348691,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28565,Aplocheilus werneri,EN,3,POINT (8959796.234447 709998.34469),255434.51556923793,255.43451556923793,2.4089764799435347,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28566,Aplocheilus werneri,EN,3,POINT (8951942.421732 689665.495667),277230.84762600483,277.23084762600485,2.444405278823037,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28567,Aplocheilus werneri,EN,3,POINT (8955653.034319 669141.057044),294717.39566345006,294.7173956634501,2.470876872779189,9238,0.031239,8.606257775235135e-05,8.606257775235135e-11,-10.060168478379532,-11.47514182635035,3.348560682782744e-12,1.0045682048348232e-11,6.894596649848786e-08,moderate relative pressure
28568,Aplocheilus werneri,EN,3,POINT (8959036.478922 705199.815537),260178.4651093331,260.1784651093331,2.4169373652916137,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28569,Aplocheilus werneri,EN,3,POINT (8972057.51976 666593.522597),278117.74918770796,278.11774918770794,2.4457874542929505,9238,0.031239,0.00011994911479123561,1.199491147912356e-10,-9.917397305827844,-11.332370653798662,4.651889030432133e-12,1.3955667091296398e-11,9.58842854367347e-08,moderate relative pressure
28570,Aplocheilus werneri,EN,3,POINT (8914835.850588 693398.05148),289611.23204321676,289.6112320432168,2.4633123956472107,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28571,Aplocheilus werneri,EN,3,POINT (8918539.116088 721391.783266),263466.2742555854,263.4662742555854,2.422370297019325,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28572,Aplocheilus werneri,EN,3,POINT (8938955.1107 680335.356476),290805.71005488816,290.80571005488815,2.4650937859161246,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28573,Aplocheilus werneri,EN,3,POINT (8950087.059779 704589.415453),264127.95789264835,264.12795789264834,2.4234555267458893,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28574,Aplocheilus werneri,EN,3,POINT (8917774.351187 715589.928093),268848.79473415716,268.84879473415714,2.431120482651469,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28575,Aplocheilus werneri,EN,3,POINT (8920700.272683 723274.965135),260742.59117980304,260.74259117980307,2.4178743974940815,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28576,Aplocheilus werneri,EN,3,POINT (8937087.614922 703609.204762),270377.0051659311,270.3770051659311,2.4335730454142293,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28577,Aplocheilus werneri,EN,3,POINT (8964603.121379 678644.884268),283277.13720843854,283.27713720843855,2.4537419332624464,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28578,Mystus ankutta,EN,3,POINT (8943297.684036 694378.202869),276193.1514456484,276.1931514456484,2.442782496047611,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28579,Mystus ankutta,EN,3,POINT (8895715.50353 770769.384878),237085.70941072804,237.08570941072804,2.3767333285828682,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28580,Mystus ankutta,EN,3,POINT (8940647.16696 680145.036036),290317.4994463022,290.3174994463022,2.46436657348691,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28581,Mystus ankutta,EN,3,POINT (8951942.421732 689665.495667),277230.84762600483,277.23084762600485,2.444405278823037,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28582,Mystus ankutta,EN,3,POINT (8967349.929814 666774.286592),282804.73675444647,282.8047367544465,2.4530196396385486,9238,0.031239,0.00010921603116858851,1.0921603116858851e-10,-9.957755231784645,-11.372728579755464,4.2390781218687884e-12,1.2717234365606365e-11,8.735195209485425e-08,moderate relative pressure
28583,Mystus ankutta,EN,3,POINT (8972057.51976 666593.522597),278117.74918770796,278.11774918770794,2.4457874542929505,9238,0.031239,0.00011994911479123561,1.199491147912356e-10,-9.917397305827844,-11.332370653798662,4.651889030432133e-12,1.3955667091296398e-11,9.58842854367347e-08,moderate relative pressure
28584,Mystus ankutta,EN,3,POINT (8917774.351187 715589.928093),268848.79473415716,268.84879473415714,2.431120482651469,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28585,Mystus ankutta,EN,3,POINT (8920700.272683 723274.965135),260742.59117980304,260.74259117980307,2.4178743974940815,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28586,Mystus ankutta,EN,3,POINT (8925887.872273 711009.579102),268859.86483869446,268.8598648386945,2.431138298505375,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28587,Mystus ankutta,EN,3,POINT (8929037.657265 795864.31707),196337.57462504823,196.33757462504823,2.2952097862082916,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28588,Mystus ankutta,EN,3,POINT (8929596.369789 741408.238323),240613.28308166095,240.61328308166094,2.383120806648148,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28589,Mystus ankutta,EN,3,POINT (8932231.413456 711108.149647),265815.0527001247,265.8150527001247,2.4262103271942617,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28590,Mystus ankutta,EN,3,POINT (8933854.674271 719151.966215),257928.11979086412,257.9281197908641,2.41317921770737,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28591,Mystus ankutta,EN,3,POINT (8936420.031936 729980.49527),247162.96188401658,247.16296188401657,2.3947369639084726,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28592,Mystus ankutta,EN,3,POINT (8937087.614922 703609.204762),270377.0051659311,270.3770051659311,2.4335730454142293,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28593,Mystus ankutta,EN,3,POINT (8941108.140971 703102.754125),269127.32354044385,269.12732354044385,2.4315685155560947,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28594,Mystus ankutta,EN,3,POINT (8945173.640095 768925.608795),209005.86181893884,209.00586181893883,2.322231417210535,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28595,Mystus ankutta,EN,3,POINT (8946073.992136 739932.824576),233851.96524692109,233.85196524692108,2.370794198721194,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28596,Mystus ankutta,EN,3,POINT (8950331.962659 699012.111647),269172.9246727741,269.1729246727741,2.4316418241294375,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28597,Mystus ankutta,EN,3,POINT (8953797.672366 753150.763305),218563.76910849812,218.56376910849812,2.341560677424628,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28598,Mystus ankutta,EN,3,POINT (8963983.071815 709618.408309),254280.60084166174,254.28060084166174,2.407017813364673,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28599,Mystus ankutta,EN,3,POINT (8966117.066453 702159.0788),260548.33682916942,260.54833682916944,2.417551962718604,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,1.1538461538461532e-13,5.29970922421406e-10,low relative pressure
28600,Channa kelaartii,NT,1,POINT (8901400.367286 767687.490127),235679.3957634428,235.67939576344278,2.374160451863477,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28601,Channa kelaartii,NT,1,POINT (8999107.822064 774761.705694),181203.25380532825,181.20325380532825,2.260556128383859,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28602,Channa kelaartii,NT,1,POINT (9003214.28676 768108.415846),186404.15960555442,186.4041596055544,2.2727792262192654,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28603,Channa kelaartii,NT,1,POINT (9004278.055814 771509.694196),182841.92194082492,182.84192194082493,2.26444455161799,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28604,Channa kelaartii,NT,1,POINT (9009089.506845 771397.559433),181709.09887735842,181.70909887735843,2.26176017567127,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28605,Channa kelaartii,NT,1,POINT (9007727.067598 832876.416182),123541.98231618009,123.54198231618008,2.095315774040969,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28606,Channa kelaartii,NT,1,POINT (9007861.207584 833822.636404),122614.01778240906,122.61401778240906,2.0920677223738005,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28607,Channa kelaartii,NT,1,POINT (8945449.489793 688168.127745),281060.62579619687,281.06062579619686,2.4503424651240966,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28608,Channa kelaartii,NT,1,POINT (8994086.161986 891763.86683),81643.71581842267,81.64371581842268,1.917209835655288,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28609,Channa kelaartii,NT,1,POINT (8995468.688836 892789.416667),79933.74138796005,79.93374138796005,1.908129617330501,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28610,Channa kelaartii,NT,1,POINT (8995740.449769 894019.388413),78896.40719227187,78.89640719227187,1.9025272502570052,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28611,Channa kelaartii,NT,1,POINT (8999815.788422 891380.978658),77834.56813016457,77.83456813016457,1.8967166928224588,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28612,Channa kelaartii,NT,1,POINT (9000461.984708 896148.396539),74001.42120396812,74.00142120396812,1.8750694929276082,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28613,Channa kelaartii,NT,1,POINT (8936048.447476 707894.724879),266973.32441718155,266.9733244171816,2.4280915640473646,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28614,Channa kelaartii,NT,1,POINT (8931555.481508 693792.775171),281620.5055335766,281.6205055335766,2.4512036688961416,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28615,Channa kelaartii,NT,1,POINT (8958719.441012 984853.026449),102048.19672300079,102.04819672300079,2.0130403963083183,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28616,Channa kelaartii,NT,1,POINT (8943621.623754 697443.955002),273255.0819255201,273.2550819255201,2.43815468376457,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28617,Channa kelaartii,NT,1,POINT (8975950.028395 947817.624105),77753.6924518276,77.7536924518276,1.896270925304296,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28618,Channa kelaartii,NT,1,POINT (8976612.045406 947661.291189),77091.28458476745,77.09128458476745,1.8926025669380984,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
28619,Channa kelaartii,NT,1,POINT (8977359.444468 946607.043573),76349.55515000249,76.34955515000249,1.8884578203436637,7737,0.0,0.0,0.0,-12.0,-13.414973347970818,3.846153846153844e-14,3.846153846153844e-14,0.0,negligible pressure
